Numero;Orgao julgador;Relator;Origem;Data da publicacao;Ementa;Tipo;Classe;Decisao;Resultado
10250889120194010000;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. INÍCIO DE PROVA MATERIAL CORROBORADO POR PROVA TESTEMUNHAL. ESPOSA. DEPENDÊNCIA ECONÔMICA PRESUMIDA. PREENCHIMENTO DOS REQUISITOS LEGAIS. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a qualidade de dependente, e c) a dependência econômica, que pode ser presumida ou comprovada...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10238033920194019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. RURÍCOLA. ÓBITO ANTERIOR À CONTITUIÇÃO FEDERAL DE 1988 E À LEI 8.213/91. MARIDO NÃO INVÁLIDO. AUSÊNCIA DE DEPENDÊNCIA ECONÔMICA. IMPROCEDÊNCIA DO PEDIDO. 1. É devido o benefício de pensão por morte, em se tratando de trabalhador rural, em período anterior ao advento da Lei nº 8.213/91, independe do recolhimento das contribuições, bastando apenas a demonstração do exercício da atividade rural, pois os direitos dos trabalhadores rurais eram regulamentados pela...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação da parte-autora.;Indeferido
10215781220204019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PROCESSUAL CIVIL. PREVIDENCIÁRIO. PENSÃO POR MORTE. ESPOSA FALECIDA NA VIGÊNCIA DA LEI COMPLEMENTAR Nº 11/71, ANTERIORMENTE À PROMULGAÇÃO DA CONSTITUIÇÃO FEDERAL DE 1998 E À EDIÇÃO DA LEI Nº 8.213/91. NORMA VIGENTE À DATA DO ÓBITO NÃO RECEPCIONADA. DEPENDÊNCIA ECONÔMICA PRESUMIDA. PREENCHIMENTO DOS REQUISITOS LEGAIS. 1. Segundo orientação jurisprudencial do Superior Tribunal de Justiça e desta Corte, deve-se aplicar para a concessão do benefício de pensão por morte, a legislação vigente ao...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10208414320194019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. INÍCIO DE PROVA MATERIAL CORROBORADO POR PROVA TESTEMUNHAL. ESPOSO. DEPENDÊNCIA ECONÔMICA PRESUMIDA. PREENCHIMENTO DOS REQUISITOS LEGAIS. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a qualidade de dependente, e c) a dependência econômica, que pode ser presumida ou comprovada...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10199883420194019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. INÍCIO DE PROVA MATERIAL CORROBORADO POR PROVA TESTEMUNHAL. COMPANHEIRA. DEPENDÊNCIA ECONÔMICA PRESUMIDA. PREENCHIMENTO DOS REQUISITOS LEGAIS. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a qualidade de dependente, e c) a dependência econômica, que pode ser presumida ou...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10152935620224010000;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;SERVIDOR PÚBLICO. AGRAVO DE INSTRUMENTO. PENSÃO POR MORTE. FATO GERADOR. ÓBITO DO INSTITUIDOR. LEGISLAÇÃO VIGENTE À DATA DO ÓBITO. INCIDÊNCIA. FILHA INVÁLIDA. ART. 217 DA LEI Nº 8.112/90. PERCEPÇÃO CUMULATIVA COM O LOAS. ART. 20, PARÁGRAFO 4º, DA LEI Nº 8.742/91. VEDAÇÃO. TUTELA PROVISÓRIA DE URGENCIA. ART. 300 DO CPC. REQUISITOS NÃO PREENCHIDOS. 1.Incidente recursal impugnando decisão (ID 1009857269) que deferiu o pedido de tutela provisória de urgência (art. 300 do CPC) para determinar a...;Acórdão;AGRAVO DE INSTRUMENTO (AG);A Turma, por unanimidade, deu provimento ao agravo de instrumento.;Deferido
10022812420174013500;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;ADMINISTRATIVO. CONSTITUCIONAL. PENSÃO TEMPORÁRIA POR MORTE. SERVIDOR PÚBLICO FEDERAL. ART. 5°, II E PARÁGRAFO ÚNICO DA LEI N. 3.373/58. FILHA SOLTEIRA, MAIOR DE VINTE E UM ANOS E NÃO OCUPANTE DE CARGO PÚBLICO PERMANENTE. PREENCHIMENTO DOS REQUISITOS LEGAIS. IMPOSSIBILIDADE DE CESSAÇÃO COM BASE NA APURAÇÃO DA DEPENDÊNCIA ECONÔMICA. SENTENÇA MANTIDA. 1. O art. 5°, parágrafo único, da Lei n. 3.373/58, na redação vigente ao tempo do óbito, ao regular a pensão por morte do servidor público,...;Acórdão;APELAÇÃO EM MANDADO DE SEGURANÇA (AMS);A Turma, por unanimidade, negou provimento à apelação e à remessa oficial.;Indeferido
10015947620194019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. INÍCIO DE PROVA MATERIAL CORROBORADO POR PROVA TESTEMUNHAL. COMPANHEIRO. DEPENDÊNCIA ECONÔMICA PRESUMIDA. PREENCHIMENTO DOS REQUISITOS LEGAIS. SENTENÇA DE PROCEDÊNCIA MANTIDA. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a qualidade de dependente, e c) a dependência econômica,...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10013790320194019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. INÍCIO DE PROVA MATERIAL CORROBORADO POR PROVA TESTEMUNHAL. COMPANHEIRA. DEPENDÊNCIA ECONÔMICA PRESUMIDA. PREENCHIMENTO DOS REQUISITOS LEGAIS. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a qualidade de dependente, e c) a dependência econômica, que pode ser presumida ou...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10011807320224019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. COMPANHEIRA. DEPENDÊNCIA ECONÔMICA. UNIÃO ESTÁVEL NÃO COMPROVADA. PRINCÍPIO DA VALORAÇÃO DA PROVA. NÃO PREENCHIMENTO DOS REQUISITOS LEGAIS. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a qualidade de dependente, e c) a dependência econômica, que pode ser presumida ou comprovada...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10011633720224019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. TRABALHADOR RURAL. INSTITUIDOR APOSENTADO AO TEMPO DO ÓBITO. FILHO MAIOR INVÁLIDO. INVALIDEZ PREEXISTENTE AO ÓBITO DO INSTITUIDOR DO BENEFÍCIO. DEPENDÊNCIA ECONÔMICA PRESUMIDA. TERMO INICIAL. DATA DO ÓBITO.PREENCHIMENTO DOS REQUISITOS LEGAIS. 1. Para que os dependentes do segurado tenham direito à percepção do benefício de pensão por morte, perfaz-se necessária a presença de alguns requisitos à sua concessão, quais sejam: a) o óbito do segurado, b) a...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10000354520234019320;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;PREVIDENCIÁRIO. PROCESSUAL CIVIL. AGRAVO DE INSTRUMENTO. MULTA. FAZENDA PÚBLICA. RECALCITRÂNCIA NO CUMPRIMENTO DE OBRIGAÇÃO DE FAZER. IMPLANTAÇÃO DE BENEFÍCIO. OCORRÊNCIA. REDUÇÃO DO VALOR. POSSIBILIDADE. 1.A orientação jurisprudencial do STJ firmou-se no sentido de que não há impedimento para a aplicação de multa diária em desfavor da Fazenda Pública nas hipóteses de descumprimento das obrigações de fazer fixadas em decisão judicial, tal como aquela decorrente da implantação de benefício...;Acórdão;AGRAVO DE INSTRUMENTO (AG);A Turma, por unanimidade, deu parcial provimento ao agravo de instrumento.;Parcialmente deferido
00260364920164013300;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;ADMINISTRATIVO. SERVIDOR PÚBLICO. PENSÃO POR MORTE. ART. 217 DA LEI N. 8.112/90, NA REDAÇAO VIGENTE AO TEMPO DO ÓBITO. COMPANHEIRA. UNIÃO ESTÁVEL COMPROVADA. PREENCHIMENTO DOS REQUISITOS LEGAIS. PAGAMENTO DE PARCELAS RETROATIVAS DO BENEFÍCIO. NÚCLEO FAMILIAR DIVERSO. POSSIBILIDADE. 1. Apesar de ilíquida a sentença, tendo em vista o curto período entre a sua publicação e o termo inicial e valor do benefício, de valor mínimo, fica evidenciada a impossibilidade de a condenação de 1º grau...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação e não conheceu da remessa oficial.;Indeferido
199891620174013400;SEGUNDA TURMA;DESEMBARGADOR FEDERAL JOAO LUIZ DE SOUSA;TRF - PRIMEIRA REGIÃO;09/08/2023;ADMINISTRATIVO. CONSTITUCIONAL. PENSÃO TEMPORÁRIA. SERVIDOR PÚBLICO. ART. 5°, II, DA LEI N. 3.373/58. FILHA SOLTEIRA, MAIOR DE VINTE E UM ANOS E NÃO OCUPANTE DE CARGO PÚBLICO PERMANENTE. PREENCHIMENTO DOS REQUISITOS LEGAIS. IMPOSSIBILIDADE DE CESSAÇÃO COM BASE NA APURAÇÃO DA DEPENDÊNCIA ECONÔMICA. 1. O art. 5° da Lei n. 3.373/58, ao regular a pensão por morte do servidor público, estipulou como dependentes com direito a serem considerados beneficiários de pensão temporária: a) os filhos, ou...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10315061620224019999;NONA TURMA;DESEMBARGADOR FEDERAL URBANO LEAL BERQUÓ NETO;TRF - PRIMEIRA REGIÃO;08/08/2023;PREVIDENCIÁRIO. APOSENTADORIA POR IDADE RURAL. AUTOR INDÍGENA. QUALIDADE DE SEGURADO. CONJUNTO PROBATÓRIO SUFICIENTE. VÍNCULOS EMPREGATÍCIOS URBANOS DE CURTA DURAÇÃO. SENTENÇA REFORMADA. DIB. CORREÇÃO MONETÁRIA. JUROS. HONORÁRIOS. CUSTAS. RECURSO PROVIDO. 1. Trata-se de recurso do autor em face de sentença não concessiva do benefício de aposentadoria por idade rural a trabalhador indígena. O recorrente afirma que possui direito ao benefício pleiteado porquanto comprova a situação de segurado...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação interposta.;Deferido
10195433420194013300;NONA TURMA;DESEMBARGADOR FEDERAL URBANO LEAL BERQUÓ NETO;TRF - PRIMEIRA REGIÃO;08/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. FILHO MAIOR INVÁLIDO. NECESSIDADE QUE A INVALIDEZ SEJA ANTERIOR AO ÓBITO DO INSTITUIDOR. NÃO COMPROVAÇÃO. SENTENÇA MANTIDA. 1. O filho maior inválido é presumidamente dependente do segurado, nos termos do art. 16 da Lei nº 8.213/91. 2. O direito à pensão por morte depende da condição de inválido do requerente e da manutenção de sua dependência econômica em relação ao genitor quando do falecimento do instituidor, sendo irrelevante se a incapacidade surgiu...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação interposta.;Indeferido
00251958920094013400;SEXTA TURMA;DESEMBARGADOR FEDERAL JAMIL ROSA DE JESUS OLIVEIRA;TRF - PRIMEIRA REGIÃO;08/08/2023;CONSTITUCIONAL E ADMINISTRATIVO. ANISTIA POLÍTICA. BANCO DA AMAZÔNIA. REVISÃO DA PRESTAÇÃO CONTINUADA. DIRETRIZES PARA CÁLCULO. ART. 6º, § 1º, DA LEI N. 10.559/2002. VALOR IGUAL À REMUNERAÇÃO DO EMPREGO COMO SE NA ATIVA ESTIVESSE OU EQUIPARAÇÃO A PARADIGMAS. VALOR RETIFICADO. INDENIZAÇÃO POR DANOS MORAIS. CABIMENTO. COMPROVADO ABALO PSICOLÓGICO E PERSEGUIÇÃO POLÍTICA. PRELIMINAR DE FALTA DE INTERESSE DE AGIR AFASTADA. HONORÁRIOS ADVOCATÍCIOS. SENTENÇA REFORMADA. 1. As partes (autora e UNIÃO)...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, à unanimidade, negou provimento à apelação da ré e deu provimento à apelação da autora.;Indeferido
10711354020214013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO VELASCO NASCIMENTO ALBERNAZ;TRF - PRIMEIRA REGIÃO;08/08/2023;"CONSTITUCIONAL E ADMINISTRATIVO. SERVIDOR PÚBLICO. ABATE-TETO. ART. 37, XI, DA CF/88. ACUMULAÇÃO LÍCITA DE PROVENTOS DE APOSENTADORIA E PENSÃO POR MORTE. INCIDÊNCIA DA LIMITAÇÃO CONSTITUCIONAL SOBRE O SOMATÓRIO DOS SUBSÍDIOS/PROVENTOS RECEBIDOS. TEMA 359/STF (REPERCUSSÃO GERAL). 1. Consoante a tese de repercussão geral 359 do Supremo Tribunal Federal, ""ocorrida a morte do instituidor da pensão em momento posterior ao da Emenda Constitucional nº 19/1998, o teto constitucional previsto no...";Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10010567720184013000;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO VELASCO NASCIMENTO ALBERNAZ;TRF - PRIMEIRA REGIÃO;08/08/2023;CONSTITUCIONAL. ADMINISTRATIVO. PENSÃO TEMPORÁRIA. LEI N. 3.373/58. CUMULAÇÃO COM BENEFÍCIO PREVIDENCIÁRIO. CESSAÇÃO DO BENEFÍCIO SEM A OBSERVÂNCIA DO DEVIDO PROCESSO LEGAL. IMPOSSIBILIDADE. RESTABELECIMENTO DO PAGAMENTO. APELAÇÃO IMPROVIDA. 1. Trata-se de apelação de sentença na qual foi confirmada tutela de urgência e julgado procedente pedido para determinar [...] o imediato restabelecimento do benefício de pensão por morte recebida pela Autora, bem como o pagamento das parcelas...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10014047420184010000;PRIMEIRA SEÇÃO;DESEMBARGADOR FEDERAL LUIS GUSTAVO SOARES AMORIM DE SOUSA;TRF - PRIMEIRA REGIÃO;07/08/2023;PREVIDENCIÁRIO. PROCESSUAL CIVIL. AÇÃO RESCISÓRIA. PENSÃO POR MORTE. FILHA MENOR. INTERESSE DE INCAPAZ CONFIGURADO. SENTENÇA DE IMPROCEDÊNCIA DO PEDIDO . INEXISTÊNCIA DE INTERVENÇÃO DO MINISTÉRIO PÚBLICO FEDERAL. NULIDADE DO PROCESSO. 1. Trata-se de ação rescisória objetivando rescindir sentença prolatada pela 1ª Vara Cível da Comarca de Casa Nova/BA que julgou improcedente o pedido da autora Fernanda Gabrielly Costa Souza Santos de concessão de pensão por morte de seu pai, Marcelo Fernando...;Acórdão;AÇÃO RESCISORIA (AR);A Seção, por unanimidade, julgou procedente a ação recisória.;Deferido
10166329420204019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RUI GONÇALVES;TRF - PRIMEIRA REGIÃO;07/08/2023;PREVIDENCIÁRIO. APOSENTADORIA POR IDADE HÍBRIDA. TEMPO RURAL E URBANO. ART. 48, § 3º, LEI 8.213/91. PERÍODO DE CARÊNCIA NÃO CONFIGURADO. SENTENÇA MANTIDA. 1. A aposentadoria por idade híbrida ou mista é devida ao segurado que completar 65 anos de idade, se homem, ou 60 anos de idade, se mulher, nos termos do art. 48, § 3º, da Lei 8.213/1991, admitindo-se a soma do tempo de exercício de labor rural ao período de trabalho urbano, para fins de carência legalmente exigida, nos termos do art....;Acórdão;APELAÇÃO CIVEL (AC);A Turma, negou provimento à apelação, por unanimidade.;Indeferido
10076875020224019999;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RUI GONÇALVES;TRF - PRIMEIRA REGIÃO;07/08/2023;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. SEGURADO ESPECIAL. ÓBITO COMPROVADO. DEPENDÊNCIA ECONÔMICA COMPROVADA. TRABALHADOR RURAL. INÍCIO RAZOÁVEL DE PROVA MATERIAL COMPLEMENTADO POR PROVA TESTEMUNHAL. TERMO INICIAL. DATA DO ÓBITO. CORREÇÃO MONETÁRIA. JUROS DE MORA. HONORÁRIOS ADVOCATÍCIOS. SENTENÇA REFORMADA. APELAÇÃO DA PARTE AUTORA PROVIDA. 1. A concessão de pensão por morte rege-se pelo princípio do tempus regit actum, isto é, pela lei vigente na data de falecimento do...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, deu provimento à apelação, por unanimidade.;Deferido
10044917520184013900;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RUI GONÇALVES;TRF - PRIMEIRA REGIÃO;07/08/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. REVISÃO DE APOSENTADORIA DO INSTITUIDOR. DECADÊNCIA. OCORRÊNCIA. ARTIGO 103 CAPUT DA LEI 8.213/1991. APELAÇÃO PROVIDA. SENTENÇA REFORMADA. 1. A matéria atinente à decadência do art. 103 da Lei 8.213/1991, já foi decidida pela Primeira Seção do STJ, em regime de recurso repetitivo (Recursos Especiais nº 1.309.529 e 1.326.114  Tema 544), e pelo Pleno do STF, em sede de repercussão geral (Recurso Extraordinário nº 626.489 - Tema 313), nos quais definiram o...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, deu provimento à apelação do INSS, por unanimidade.;Deferido
10020439020224013900;SEGUNDA TURMA;DESEMBARGADOR FEDERAL RUI GONÇALVES;TRF - PRIMEIRA REGIÃO;07/08/2023;CONSTITUCIONAL. ADMINISTRATIVO. MANDADO DE SEGURANÇA. REMESSA NECESSÁRIA. MORA ADMINISTRATIVA. PREVIDENCIÁRIO. MULTA. APELAÇÃO E REMESSA PARCIALMENTE PROVIDAS. I  Hipótese em que se controverte acerca da apontada mora da Administração Pública na apreciação de requerimento previdenciário. II  A razoável duração do processo e a celeridade de sua tramitação foram alçados a princípios constitucionais por força da Emenda Constitucional nº 45/04, que acrescentou o inciso LXXVIII ao art. 5º da...;Acórdão;APELAÇÃO EM MANDADO DE SEGURANÇA (AMS);A Turma, deu parcial provimento à apelação e à remessa necessária.;Parcialmente deferido
00564112920134013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO ALBERNAZ;TRF - PRIMEIRA REGIÃO;03/08/2023;CONSTITUCIONAL E ADMINISTRATIVO. SERVIDOR PÚBLICO. ABATE-TETO. ART. 37, XI, DA CF/88. ACUMULAÇÃO LÍCITA DE PROVENTOS DE APOSENTADORIA E PENSÃO POR MORTE. INCIDÊNCIA DA LIMITAÇÃO CONSTITUCIONAL SOBRE O SOMATÓRIO DOS SUBSÍDIOS/PROVENTOS RECEBIDOS. TEMA 359/STF (REPERCUSSÃO GERAL). 1. Sentença proferida na vigência do CPC de 1973, de modo que não se aplicam as regras do CPC atual. 2. Na contestação, a União se opôs ao cômputo individualizado dos proventos da aposentadoria da autora com a pensão...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação e à remessa necessária.;Deferido
10055866920194010000;PRIMEIRA SEÇÃO;DESEMBARGADOR FEDERAL MARCELO VELASCO NASCIMENTO ALBERNAZ;TRF - PRIMEIRA REGIÃO;03/08/2023;PREVIDENCIÁRIO. AÇÃO RESCISÓRIA. PENSÃO POR MORTE. TRABALHADOR RURAL. PROVA TESTEMUNHAL. VALORAÇÃO DO CONJUNTO PROBATÓRIO PELA DECISÃO MERITÓRIA RESCINDENDA. ERRO DE FATO E VIOLAÇÃO DE NORMA JURÍDICA. INOCORRÊNCIA. PEDIDO RESCISÓRIO IMPROCEDENTE. 1. A parte autora pretende a rescisão de decisão monocrática proferida no processo n. 59085-72.2015.4.01.9199, que negou provimento à apelação, mantendo a sentença que julgou improcedente pedido de pensão por morte de trabalhador rural, sob o...;Acórdão;AÇÃO RESCISORIA (AR);A Seção, julgar improcedente a ação rescisória.;Indeferido
10000622820234019999;NONA TURMA;DESEMBARGADOR FEDERAL ANTONIO OSWALDO SCARPA;TRF - PRIMEIRA REGIÃO;03/08/2023;PREVIDENCIÁRIO. APELAÇÃO INSS. VÍNCULOS URBANOS. CONTRIBUINTE INDIVIDUAL. APOSENTADORIA POR IDADE RURAL. SEGURADO ESPECIAL. REGIME DE ECONOMIA FAMILIAR COMPROVADO. INÍCIO DE PROVA MATERIAL. PROVA TESTEMUNHAL. BENEFÍCIO DEVIDO. HONORÁRIOS ADVOCATÍCIOS. CONSECTÁRIOS LEGAIS. MAJORAÇÃO RECURSAL. SENTENÇA MANTIDA. RECURSO DESPROVIDO. 1. São requisitos para aposentadoria do trabalhador rural: contar 55 (cinquenta e cinco) anos de idade, se mulher, e 60 (sessenta) anos de idade, se homem, e...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação interposta pelo Instituto Nacional do Seguro Social.;Indeferido
10330817320194013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO VELASCO NASCIMENTO ALBERNAZ;TRF - PRIMEIRA REGIÃO;03/08/2023;PROCESSUAL CIVIL. ADMINISTRATIVO. CONSTITUCIONAL. MANDADO DE SEGURANÇA. SERVIDOR PÚBLICO. CANCELAMENTO DE PENSÃO TEMPORÁRIA POR MORTE FUNDADA NA LEI 3.373/58. ACÓRDÃO DE CARÁTER IMPOSITIVO DO TCU. ANULAÇÃO DE PENSÃO DE FILHA MAIOR E SOLTEIRA COM BASE EM REQUISITO NÃO PREVISTO NA LEI 3.373/1958. IMPOSSIBILIDADE. VIOLAÇÃO AO PRINCÍPIO DA LEGALIDADE. PRECEDENTES. 1. A sentença concessiva da ordem, em mandado de segurança, está sujeita ao duplo grau de jurisdição obrigatório (Art. 14, §1º, da...;Acórdão;APELAÇÃO EM MANDADO DE SEGURANÇA (AMS);A Turma, por unanimidade, negou provimento à apelação e à remessa necessária, tida por interposta.;Indeferido
00201482720154013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO ALBERNAZ;TRF - PRIMEIRA REGIÃO;03/08/2023;"CONSTITUCIONAL E ADMINISTRATIVO. SERVIDOR PÚBLICO. ABATE-TETO. ART. 37, XI, DA CF/88. ACUMULAÇÃO LÍCITA DE PROVENTOS DE APOSENTADORIA E PENSÃO POR MORTE. INCIDÊNCIA DA LIMITAÇÃO CONSTITUCIONAL SOBRE O SOMATÓRIO DOS SUBSÍDIOS/PROVENTOS RECEBIDOS. TEMA 359/STF (REPERCUSSÃO GERAL). 1. Sentença proferida na vigência do CPC de 1973, de modo que não se aplicam as regras do CPC atual. 2. Consoante a tese de repercussão geral 359 do Supremo Tribunal Federal, ""ocorrida a morte do instituidor da...";Acórdão;APELAÇÃO CIVEL (AC);A Turma, à unanimidade, deu parcial provimento à apelação e à remessa necessária.;Parcialmente deferido
